user_id,product_identifier,frequency_type,inception_policy_id,adjustment_policy_id,change_number,transaction_type,effective_start_date,effective_end_date,ftp_start_date,ftp_valid_until,flex_policy_earned_hours,transaction_gwp,policy_total_gwp
11149,GB_delivery_flex_scooter,flex,141181,141181,0,Flex Policy,24/09/2017,24/09/2017,,,5.82,4.02,4.02
9515,GB_delivery_flex_scooter,flex,142843,142843,0,Flex Policy,27/09/2017,27/09/2017,,,5,3.35,3.35
11447,GB_delivery_flex_scooter,flex,143805,143805,0,Flex Policy,29/09/2017,29/09/2017,,,12.23,4.46,4.46
9515,GB_delivery_flex_scooter,flex,148203,148203,0,Flex Policy,06/10/2017,06/10/2017,,,3,2.01,2.01
11447,GB_delivery_flex_scooter,flex,148529,148529,0,Flex Policy,07/10/2017,07/10/2017,,,13.62,4.46,4.46
11149,GB_delivery_flex_scooter,flex,148954,148954,0,Flex Policy,07/10/2017,07/10/2017,,,4.35,3.35,3.35
1991,GB_delivery_flex_scooter,flex,149235,149235,0,Flex Policy,08/10/2017,08/10/2017,,,2,1.34,1.34
11447,GB_delivery_flex_scooter,flex,155403,155403,0,Flex Policy,19/10/2017,19/10/2017,,,5,3.35,3.35
15070,GB_delivery_flex_scooter,flex,157760,157760,0,Flex Policy,22/10/2017,22/10/2017,,,2.8,2.01,2.01
3908,GB_delivery_flex_scooter,flex,158334,158334,0,Flex Policy,23/10/2017,23/10/2017,,,2,1.34,1.34
11603,GB_delivery_flex_scooter,flex,158976,158976,0,Flex Policy,24/10/2017,24/10/2017,,,0.2,0.67,0.67
14872,GB_delivery_flex_scooter,flex,159395,159395,0,Flex Policy,25/10/2017,25/10/2017,,,1,0.67,0.67
11603,GB_delivery_flex_scooter,flex,160197,160197,0,Flex Policy,26/10/2017,26/10/2017,,,4.55,3.35,3.35
11149,GB_delivery_flex_scooter,flex,161288,161288,0,Flex Policy,28/10/2017,28/10/2017,,,11,4.46,4.46
14690,GB_delivery_flex_scooter,flex,164953,164953,0,Flex Policy,02/11/2017,02/11/2017,,,3,1.74,1.74
11149,GB_delivery_flex_scooter,flex,167519,167519,0,Flex Policy,05/11/2017,05/11/2017,,,11,4.46,4.46
14690,GB_delivery_flex_scooter,flex,167691,167691,0,Flex Policy,05/11/2017,05/11/2017,,,3,1.74,1.74
15992,GB_delivery_flex_scooter,flex,168963,168963,0,Flex Policy,07/11/2017,07/11/2017,,,5,3.35,3.35
15589,GB_delivery_flex_car,flex,169341,169341,0,Flex Policy,06/11/2017,06/11/2017,,,3.75,4.46,4.46
15992,GB_delivery_flex_scooter,flex,170612,170612,0,Flex Policy,09/11/2017,09/11/2017,,,7,4.46,4.46
11447,GB_delivery_flex_scooter,flex,172826,172826,0,Flex Policy,11/11/2017,11/11/2017,,,5,3.35,3.35
14690,GB_delivery_flex_scooter,flex,173126,173126,0,Flex Policy,11/11/2017,11/11/2017,,,4,2.32,2.32
14690,GB_delivery_flex_scooter,flex,175860,175860,0,Flex Policy,14/11/2017,14/11/2017,,,5,2.72,2.72
15992,GB_delivery_flex_scooter,flex,176452,176452,0,Flex Policy,15/11/2017,15/11/2017,,,10,4.46,4.46
14690,GB_delivery_flex_scooter,flex,177964,177964,0,Flex Policy,16/11/2017,16/11/2017,,,5,2.72,2.72
11603,GB_delivery_flex_scooter,flex,178356,178356,0,Flex Policy,16/11/2017,16/11/2017,,,1,0.67,0.67
15589,GB_delivery_flex_car,flex,178981,178981,0,Flex Policy,15/11/2017,15/11/2017,,,5,5.58,5.58
9515,GB_delivery_flex_scooter,flex,179505,179505,0,Flex Policy,17/11/2017,17/11/2017,,,4,2.68,2.68
11447,GB_delivery_flex_scooter,flex,180338,180338,0,Flex Policy,18/11/2017,18/11/2017,,,9,4.46,4.46
15668,GB_delivery_flex_scooter,flex,180731,180731,0,Flex Policy,18/11/2017,18/11/2017,,,2,1.16,1.16
14690,GB_delivery_flex_scooter,flex,181948,181948,0,Flex Policy,19/11/2017,19/11/2017,,,4,1.56,1.56
14690,GB_delivery_flex_scooter,flex,183524,183524,0,Flex Policy,21/11/2017,21/11/2017,,,3,1.74,1.74
15668,GB_delivery_flex_scooter,flex,184905,184905,0,Flex Policy,22/11/2017,22/11/2017,,,2,1.16,1.16
15992,GB_delivery_flex_scooter,flex,185615,185615,0,Flex Policy,23/11/2017,23/11/2017,,,8,4.46,4.46
7863,GB_delivery_flex_scooter,flex,186287,186287,0,Flex Policy,23/11/2017,23/11/2017,,,1,0.67,0.67
15992,GB_delivery_flex_scooter,flex,186656,186656,0,Flex Policy,24/11/2017,24/11/2017,,,10,4.46,4.46
6269,GB_delivery_flex_scooter,flex,186669,186669,0,Flex Policy,24/11/2017,24/11/2017,,,8,4.46,4.46
15992,GB_delivery_flex_scooter,flex,188157,188157,0,Flex Policy,25/11/2017,25/11/2017,,,,0,0
14690,GB_delivery_flex_scooter,flex,189632,189632,0,Flex Policy,26/11/2017,26/11/2017,,,3,0.4,0.4
14690,GB_delivery_flex_scooter,flex,191412,191412,0,Flex Policy,28/11/2017,28/11/2017,,,5,2.14,2.14
7863,GB_delivery_flex_scooter,flex,192368,192368,0,Flex Policy,29/11/2017,29/11/2017,,,1,0.67,0.67
15992,GB_delivery_flex_scooter,flex,193127,193127,0,Flex Policy,30/11/2017,30/11/2017,,,12,4.46,4.46
6269,GB_delivery_flex_scooter,flex,193619,193619,0,Flex Policy,30/11/2017,30/11/2017,,,4,2.68,2.68
11447,GB_delivery_flex_scooter,flex,195634,195634,0,Flex Policy,02/12/2017,02/12/2017,,,11,4.46,4.46
6269,GB_delivery_flex_scooter,flex,196023,196023,0,Flex Policy,02/12/2017,02/12/2017,,,4,2.68,2.68
15668,GB_delivery_flex_scooter,flex,196649,196649,0,Flex Policy,03/12/2017,03/12/2017,,,12.95,4.46,4.46
1991,GB_delivery_flex_scooter,flex,196655,196655,0,Flex Policy,03/12/2017,03/12/2017,,,2,1.34,1.34
15668,GB_delivery_flex_scooter,flex,197662,197662,0,Flex Policy,04/12/2017,04/12/2017,,,12.83,4.46,4.46
14690,GB_delivery_flex_scooter,flex,198735,198735,0,Flex Policy,05/12/2017,05/12/2017,,,2,1.16,1.16
15992,GB_delivery_flex_scooter,flex,199384,199384,0,Flex Policy,06/12/2017,06/12/2017,,,11,4.46,4.46
15992,GB_delivery_flex_scooter,flex,200463,200463,0,Flex Policy,07/12/2017,07/12/2017,,,8,4.46,4.46
15668,GB_delivery_flex_scooter,flex,200589,200589,0,Flex Policy,07/12/2017,07/12/2017,,,7.75,4.46,4.46
14690,GB_delivery_flex_scooter,flex,203578,203578,0,Flex Policy,11/12/2017,11/12/2017,,,3,1.74,1.74
15668,GB_delivery_flex_scooter,flex,203737,203737,0,Flex Policy,11/12/2017,11/12/2017,,,5,2.9,2.9
15668,GB_delivery_flex_scooter,flex,204382,204382,0,Flex Policy,12/12/2017,12/12/2017,,,10.22,4.46,4.46
7863,GB_delivery_flex_scooter,flex,205410,205410,0,Flex Policy,13/12/2017,13/12/2017,,,1,0.67,0.67
14690,GB_delivery_flex_scooter,flex,206001,206001,0,Flex Policy,14/12/2017,14/12/2017,,,1,0.58,0.58
15992,GB_delivery_flex_scooter,flex,206482,206482,0,Flex Policy,15/12/2017,15/12/2017,,,12,4.46,4.46
11603,GB_delivery_flex_scooter,flex,206964,206964,0,Flex Policy,15/12/2017,15/12/2017,,,5,3.35,3.35
4949,GB_delivery_flex_scooter,flex,207408,207408,0,Flex Policy,16/12/2017,16/12/2017,,,5,3.35,3.35
15364,GB_delivery_flex_scooter,flex,246720,246720,0,Flex Policy,31/01/2018,31/01/2018,,,4,2.68,2.68
15668,GB_delivery_flex_scooter,flex,246785,246785,0,Flex Policy,31/01/2018,31/01/2018,,,10,4.46,4.46
15364,GB_delivery_flex_scooter,flex,246963,246963,0,Flex Policy,31/01/2018,31/01/2018,,,,0,0
9515,GB_delivery_flex_scooter,flex,246995,246995,0,Flex Policy,31/01/2018,31/01/2018,,,6,2.95,2.95
20450,GB_delivery_flex_scooter,flex,247125,247125,0,Flex Policy,31/01/2018,31/01/2018,,,3,1.47,1.47
11447,GB_delivery_flex_scooter,flex,248018,248018,0,Flex Policy,01/02/2018,01/02/2018,,,11,4.91,5.4
11447,GB_delivery_flex_scooter,flex,248018,248018,1,Flex Policy,01/02/2018,01/02/2018,,,11,0.49,5.4
15668,GB_delivery_flex_scooter,flex,248352,248352,0,Flex Policy,01/02/2018,01/02/2018,,,5,2.46,2.46
15992,GB_delivery_flex_scooter,flex,248361,248361,0,Flex Policy,01/02/2018,01/02/2018,,,1,0.67,0.67
9515,GB_delivery_flex_scooter,flex,248375,248375,0,Flex Policy,01/02/2018,01/02/2018,,,,0,0
9515,GB_delivery_flex_scooter,flex,248383,248383,0,Flex Policy,01/02/2018,01/02/2018,,,8,3.93,3.93
9515,GB_delivery_flex_scooter,flex,248426,248426,0,Flex Policy,01/02/2018,01/02/2018,,,,0.49,0
9515,GB_delivery_flex_scooter,flex,248426,248426,1,Flex Void,01/02/2018,01/02/2018,,,,-0.49,0
9886,GB_delivery_flex_scooter,flex,248770,248770,0,Flex Policy,01/02/2018,01/02/2018,,,2,0.98,0.98
7863,GB_delivery_flex_scooter,flex,248802,248802,0,Flex Policy,01/02/2018,01/02/2018,,,1,0.67,0.67
9515,GB_delivery_flex_scooter,flex,250386,250386,0,Flex Policy,02/02/2018,02/02/2018,,,9,4.42,4.42
15668,GB_delivery_flex_scooter,flex,250746,250746,0,Flex Policy,02/02/2018,02/02/2018,,,9,4.42,4.42
15992,GB_delivery_flex_scooter,flex,250811,250811,0,Flex Policy,02/02/2018,02/02/2018,,,,0,0
26261,GB_delivery_flex_car,flex,251098,251098,0,Flex Policy,02/02/2018,02/02/2018,,,1,1.12,1.12
15364,GB_delivery_flex_scooter,flex,251210,251210,0,Flex Policy,02/02/2018,02/02/2018,,,6.89,4.69,4.69
7863,GB_delivery_flex_scooter,flex,251311,251311,0,Flex Policy,02/02/2018,02/02/2018,,,1,0.67,0.67
26261,GB_delivery_flex_car,flex,251417,251417,0,Flex Policy,02/02/2018,02/02/2018,,,5,5.58,5.58
18820,GB_delivery_flex_scooter,flex,252098,252098,0,Flex Policy,02/02/2018,02/02/2018,,,2,1.34,1.34
20450,GB_delivery_flex_scooter,flex,252127,252127,0,Flex Policy,02/02/2018,02/02/2018,,,1,0.49,0.49
20450,GB_delivery_flex_scooter,flex,252320,252320,0,Flex Policy,02/02/2018,02/02/2018,,,2.35,1.47,1.47
3908,GB_delivery_flex_scooter,flex,252607,252607,0,Flex Policy,02/02/2018,02/02/2018,,,0.18,0.67,0.67
3908,GB_delivery_flex_scooter,flex,252608,252608,0,Flex Policy,03/02/2018,03/02/2018,,,2.82,2.01,2.01
9886,GB_delivery_flex_scooter,flex,253016,253016,0,Flex Policy,03/02/2018,03/02/2018,,,5,2.46,2.46
11447,GB_delivery_flex_scooter,flex,253486,253486,0,Flex Policy,03/02/2018,03/02/2018,,,5,2.46,2.46
7863,GB_delivery_flex_scooter,flex,253751,253751,0,Flex Policy,03/02/2018,03/02/2018,,,1,0.67,0.67
18820,GB_delivery_flex_scooter,flex,254331,254331,0,Flex Policy,03/02/2018,03/02/2018,,,4,2.68,2.68
7863,GB_delivery_flex_scooter,flex,254673,254673,1,Flex Policy,03/02/2018,03/02/2018,,,2,0.67,1.34
7863,GB_delivery_flex_scooter,flex,254673,254673,0,Flex Policy,03/02/2018,03/02/2018,,,2,0.67,1.34
18820,GB_delivery_flex_scooter,flex,254833,254833,0,Flex Policy,03/02/2018,03/02/2018,,,0.46,0.67,0.67
3908,GB_delivery_flex_scooter,flex,254878,254878,0,Flex Policy,04/02/2018,04/02/2018,,,2,1.34,1.34
15364,GB_delivery_flex_scooter,flex,255690,255690,0,Flex Policy,04/02/2018,04/02/2018,,,1,0.67,0.67
11149,GB_delivery_flex_scooter,flex,256328,256328,0,Flex Policy,04/02/2018,04/02/2018,,,5,3.35,3.35
3908,GB_delivery_flex_scooter,flex,256892,256892,0,Flex Policy,04/02/2018,04/02/2018,,,2.82,2.01,2.01
3908,GB_delivery_flex_scooter,flex,257022,257022,0,Flex Policy,05/02/2018,05/02/2018,,,2,1.34,1.34
14872,GB_delivery_flex_scooter,flex,257178,257178,0,Flex Policy,05/02/2018,05/02/2018,,,1,0.67,0.67
6269,GB_delivery_flex_scooter,flex,257498,257498,0,Flex Policy,05/02/2018,05/02/2018,,,10,6.7,6.7
18820,GB_delivery_flex_scooter,flex,258530,258530,0,Flex Policy,05/02/2018,05/02/2018,,,3,2.01,2.01
11603,GB_delivery_flex_scooter,flex,258601,258601,0,Flex Policy,05/02/2018,05/02/2018,,,,0,0
20450,GB_delivery_flex_scooter,flex,258846,258846,0,Flex Policy,05/02/2018,05/02/2018,,,2,0.98,0.98
20450,GB_delivery_flex_scooter,flex,258956,258956,0,Flex Policy,05/02/2018,05/02/2018,,,0.81,0.49,0.49
3908,GB_delivery_flex_scooter,flex,258981,258981,0,Flex Policy,06/02/2018,06/02/2018,,,2,1.34,1.34
9886,GB_delivery_flex_scooter,flex,259285,259285,0,Flex Policy,06/02/2018,06/02/2018,,,11,5.4,5.4
15992,GB_delivery_flex_scooter,flex,259891,259891,0,Flex Policy,06/02/2018,06/02/2018,,,1,0.67,0.67
20450,GB_delivery_flex_scooter,flex,259997,259997,0,Flex Policy,06/02/2018,06/02/2018,,,2,0.98,0.98
20450,GB_delivery_flex_scooter,flex,260659,260659,0,Flex Policy,06/02/2018,06/02/2018,,,3,1.47,1.47
14872,GB_delivery_flex_scooter,flex,260790,260790,0,Flex Policy,06/02/2018,06/02/2018,,,1,0.67,0.67
11447,GB_delivery_flex_scooter,flex,261278,261278,0,Flex Policy,07/02/2018,07/02/2018,,,11,5.4,5.4
9515,GB_delivery_flex_scooter,flex,261320,261320,0,Flex Policy,07/02/2018,07/02/2018,,,11,5.4,5.4
15364,GB_delivery_flex_scooter,flex,261666,261666,0,Flex Policy,07/02/2018,07/02/2018,,,,0,0
21607,GB_delivery_flex_scooter,flex,261825,261825,0,Flex Policy,07/02/2018,07/02/2018,,,5,2.46,2.46
9886,GB_delivery_flex_scooter,flex,261935,261935,0,Flex Policy,07/02/2018,07/02/2018,,,5,2.46,2.46
14690,GB_delivery_flex_scooter,flex,261956,261956,0,Flex Policy,07/02/2018,07/02/2018,,,2,0.98,0.98
18820,GB_delivery_flex_scooter,flex,262397,262397,0,Flex Policy,07/02/2018,07/02/2018,,,3,2.01,2.01
15364,GB_delivery_flex_scooter,flex,262572,262572,0,Flex Policy,07/02/2018,07/02/2018,,,,0,0
11603,GB_delivery_flex_scooter,flex,262809,262809,0,Flex Policy,07/02/2018,07/02/2018,,,1,0.67,0.67
14872,GB_delivery_flex_scooter,flex,263396,263396,0,Flex Policy,08/02/2018,08/02/2018,,,1,0.67,0.67
9515,GB_delivery_flex_scooter,flex,263481,263481,0,Flex Policy,08/02/2018,08/02/2018,,,2,0.98,0.98
11447,GB_delivery_flex_scooter,flex,263584,263584,0,Flex Policy,08/02/2018,08/02/2018,,,11,5.4,5.4
14872,GB_delivery_flex_scooter,flex,263696,263696,0,Flex Policy,08/02/2018,08/02/2018,,,2,1.34,1.34
9515,GB_delivery_flex_scooter,flex,263761,263761,1,Flex Policy,08/02/2018,08/02/2018,,,3,0.49,1.47
9515,GB_delivery_flex_scooter,flex,263761,263761,0,Flex Policy,08/02/2018,08/02/2018,,,3,0.49,1.47
9515,GB_delivery_flex_scooter,flex,263761,263761,2,Flex Policy,08/02/2018,08/02/2018,,,3,0.49,1.47
15668,GB_delivery_flex_scooter,flex,263820,263820,0,Flex Policy,08/02/2018,08/02/2018,,,9,4.42,4.42
9515,GB_delivery_flex_scooter,flex,263972,263972,0,Flex Policy,08/02/2018,08/02/2018,,,7,3.44,3.44
11149,GB_delivery_flex_scooter,flex,125099,125099,0,Flex Policy,27/08/2017,27/08/2017,,,4,2.68,2.68
11149,GB_delivery_flex_scooter,flex,128058,128058,0,Flex Policy,02/09/2017,02/09/2017,,,10,4.46,4.46
11149,GB_delivery_flex_scooter,flex,129738,129738,0,Flex Policy,05/09/2017,05/09/2017,,,9,4.46,4.46
11149,GB_delivery_flex_scooter,flex,131561,131561,0,Flex Policy,08/09/2017,08/09/2017,,,5,3.35,3.35
11149,GB_delivery_flex_scooter,flex,132763,132763,0,Flex Policy,10/09/2017,10/09/2017,,,5,3.35,3.35
11447,GB_delivery_flex_scooter,flex,135763,135763,0,Flex Policy,15/09/2017,15/09/2017,,,3,2.01,2.01
9515,GB_delivery_flex_scooter,flex,142229,142229,0,Flex Policy,26/09/2017,26/09/2017,,,5,3.35,3.35
11447,GB_delivery_flex_scooter,flex,143314,143314,0,Flex Policy,28/09/2017,28/09/2017,,,7.08,4.46,4.46
4949,GB_delivery_flex_scooter,flex,145261,145261,0,Flex Policy,01/10/2017,01/10/2017,,,1,0.67,0.67
11447,GB_delivery_flex_scooter,flex,146703,146703,0,Flex Policy,04/10/2017,04/10/2017,,,12.03,4.46,4.46
9515,GB_delivery_flex_scooter,flex,152008,152008,0,Flex Policy,13/10/2017,13/10/2017,,,3,2.01,2.01
11447,GB_delivery_flex_scooter,flex,152949,152949,0,Flex Policy,14/10/2017,14/10/2017,,,3,2.01,2.01
11149,GB_delivery_flex_scooter,flex,154127,154127,0,Flex Policy,17/10/2017,17/10/2017,,,23.37,4.46,4.46
9515,GB_delivery_flex_scooter,flex,154836,154836,0,Flex Policy,18/10/2017,18/10/2017,,,4,2.68,2.68
11149,GB_delivery_flex_scooter,flex,156985,156985,0,Flex Policy,21/10/2017,21/10/2017,,,3,2.01,2.01
11149,GB_delivery_flex_scooter,flex,157510,157510,0,Flex Policy,22/10/2017,22/10/2017,,,6,4.02,4.02
9886,GB_delivery_flex_scooter,flex,158775,158775,0,Flex Policy,24/10/2017,24/10/2017,,,4,2.32,2.32
9515,GB_delivery_flex_scooter,flex,159172,159172,0,Flex Policy,25/10/2017,25/10/2017,,,4,2.68,2.68
11149,GB_delivery_flex_scooter,flex,166706,166706,0,Flex Policy,04/11/2017,04/11/2017,,,12,4.46,4.46
15668,GB_delivery_flex_scooter,flex,167956,167956,0,Flex Policy,05/11/2017,05/11/2017,,,2,1.16,1.16
15992,GB_delivery_flex_scooter,flex,168298,168298,0,Flex Policy,06/11/2017,06/11/2017,,,7,4.46,4.46
4949,GB_delivery_flex_scooter,flex,169118,169118,0,Flex Policy,07/11/2017,07/11/2017,,,1,0.67,0.67
4949,GB_delivery_flex_scooter,flex,169149,169149,0,Flex Policy,07/11/2017,07/11/2017,,,1,0.67,0.67
15992,GB_delivery_flex_scooter,flex,169645,169645,0,Flex Policy,08/11/2017,08/11/2017,,,8,4.46,4.46
9515,GB_delivery_flex_scooter,flex,169858,169858,0,Flex Policy,08/11/2017,08/11/2017,,,4,2.68,2.68
7863,GB_delivery_flex_scooter,flex,169990,169990,0,Flex Policy,08/11/2017,08/11/2017,,,1,0.67,0.67
14690,GB_delivery_flex_scooter,flex,169995,169995,0,Flex Policy,08/11/2017,08/11/2017,,,5,2.72,2.72
14690,GB_delivery_flex_scooter,flex,170882,170882,0,Flex Policy,09/11/2017,09/11/2017,,,5,2.72,2.72
15589,GB_delivery_flex_car,flex,171559,171559,0,Flex Policy,08/11/2017,08/11/2017,,,0.25,1.12,1.12
15589,GB_delivery_flex_car,flex,171560,171560,0,Flex Policy,09/11/2017,09/11/2017,,,1,1.12,1.12
14690,GB_delivery_flex_scooter,flex,173700,173700,0,Flex Policy,12/11/2017,12/11/2017,,,9,3.71,3.71
14690,GB_delivery_flex_scooter,flex,174702,174702,0,Flex Policy,13/11/2017,13/11/2017,,,3,1.74,1.74
14690,GB_delivery_flex_scooter,flex,174919,174919,0,Flex Policy,13/11/2017,13/11/2017,,,4,2.32,2.32
14690,GB_delivery_flex_scooter,flex,175590,175590,0,Flex Policy,14/11/2017,14/11/2017,,,3,1.74,1.74
15668,GB_delivery_flex_scooter,flex,176177,176177,0,Flex Policy,14/11/2017,14/11/2017,,,2,1.16,1.16
15668,GB_delivery_flex_scooter,flex,176968,176968,0,Flex Policy,15/11/2017,15/11/2017,,,2,1.16,1.16
6269,GB_delivery_flex_scooter,flex,177903,177903,0,Flex Policy,16/11/2017,16/11/2017,,,6,4.02,4.02
6269,GB_delivery_flex_scooter,flex,179394,179394,0,Flex Policy,17/11/2017,17/11/2017,,,4,2.68,2.68
14690,GB_delivery_flex_scooter,flex,181427,181427,0,Flex Policy,19/11/2017,19/11/2017,,,5,2.9,2.9
15992,GB_delivery_flex_scooter,flex,182463,182463,0,Flex Policy,20/11/2017,20/11/2017,,,10,4.46,4.46
15668,GB_delivery_flex_scooter,flex,182906,182906,0,Flex Policy,20/11/2017,20/11/2017,,,2,1.16,1.16
15589,GB_delivery_flex_car,flex,183978,183978,0,Flex Policy,20/11/2017,20/11/2017,,,4.25,5.58,5.58
9515,GB_delivery_flex_scooter,flex,185963,185963,0,Flex Policy,23/11/2017,23/11/2017,,,1.82,1.12,1.12
15589,GB_delivery_flex_car,flex,187052,187052,0,Flex Policy,21/11/2017,21/11/2017,,,5.08,6.7,6.7
11603,GB_delivery_flex_scooter,flex,187095,187095,0,Flex Policy,24/11/2017,24/11/2017,,,5,3.35,3.35
14690,GB_delivery_flex_scooter,flex,188490,188490,0,Flex Policy,25/11/2017,25/11/2017,,,5,2.9,2.9
3908,GB_delivery_flex_scooter,flex,190665,190665,0,Flex Policy,27/11/2017,27/11/2017,,,3,2.01,2.01
7863,GB_delivery_flex_scooter,flex,190682,190682,0,Flex Policy,27/11/2017,27/11/2017,,,1,0.67,0.67
15992,GB_delivery_flex_scooter,flex,192031,192031,0,Flex Policy,29/11/2017,29/11/2017,,,13,4.46,4.46
6269,GB_delivery_flex_scooter,flex,192511,192511,0,Flex Policy,29/11/2017,29/11/2017,,,4,2.68,2.68
14690,GB_delivery_flex_scooter,flex,193566,193566,0,Flex Policy,30/11/2017,30/11/2017,,,5,2.72,2.72
15992,GB_delivery_flex_scooter,flex,194218,194218,0,Flex Policy,01/12/2017,01/12/2017,,,10,4.46,4.46
15589,GB_delivery_flex_car,flex,194774,194774,0,Flex Policy,28/11/2017,28/11/2017,,,2.58,3.35,3.35
15668,GB_delivery_flex_scooter,flex,195460,195460,0,Flex Policy,02/12/2017,02/12/2017,,,14.28,4.46,4.46
14690,GB_delivery_flex_scooter,flex,197071,197071,0,Flex Policy,03/12/2017,03/12/2017,,,5,2.72,2.72
6269,GB_delivery_flex_scooter,flex,197122,197122,0,Flex Policy,03/12/2017,03/12/2017,,,4,2.68,2.68
15992,GB_delivery_flex_scooter,flex,197597,197597,0,Flex Policy,04/12/2017,04/12/2017,,,12,4.46,4.46
15589,GB_delivery_flex_car,flex,200285,200285,0,Flex Policy,05/12/2017,05/12/2017,,,3.5,4.46,4.46
7863,GB_delivery_flex_scooter,flex,201007,201007,0,Flex Policy,07/12/2017,07/12/2017,,,1,0.67,0.67
15668,GB_delivery_flex_scooter,flex,202093,202093,0,Flex Policy,09/12/2017,09/12/2017,,,,0,0
11447,GB_delivery_flex_scooter,flex,202317,202317,0,Flex Policy,09/12/2017,09/12/2017,,,11,4.46,4.46
14690,GB_delivery_flex_scooter,flex,202591,202591,0,Flex Policy,09/12/2017,09/12/2017,,,5,2.9,2.9
15589,GB_delivery_flex_car,flex,203909,203909,0,Flex Policy,08/12/2017,08/12/2017,,,5,5.58,5.58
15992,GB_delivery_flex_scooter,flex,204174,204174,0,Flex Policy,12/12/2017,12/12/2017,,,12,4.46,4.46
4949,GB_delivery_flex_scooter,flex,205139,205139,0,Flex Policy,13/12/2017,13/12/2017,,,5,3.35,3.35
14690,GB_delivery_flex_scooter,flex,205223,205223,0,Flex Policy,13/12/2017,13/12/2017,,,5,2.72,2.72
15668,GB_delivery_flex_scooter,flex,205914,205914,0,Flex Policy,14/12/2017,14/12/2017,,,9.05,4.46,4.46
15668,GB_delivery_flex_scooter,flex,206831,206831,0,Flex Policy,15/12/2017,15/12/2017,,,8.66,4.46,4.46
15992,GB_delivery_flex_scooter,flex,209081,209081,0,Flex Policy,18/12/2017,18/12/2017,,,12,4.46,4.46
14872,GB_delivery_flex_scooter,flex,264023,264023,0,Flex Policy,08/02/2018,08/02/2018,,,1,0.67,0.67
20450,GB_delivery_flex_scooter,flex,265248,265248,0,Flex Policy,08/02/2018,08/02/2018,,,1.82,0.98,0.98
3908,GB_delivery_flex_scooter,flex,265294,265294,0,Flex Policy,09/02/2018,09/02/2018,,,1,0.67,0.67
14690,GB_delivery_flex_scooter,flex,265734,265734,0,Flex Policy,09/02/2018,09/02/2018,,,3,1.47,1.47
11603,GB_delivery_flex_scooter,flex,266009,266009,0,Flex Policy,09/02/2018,09/02/2018,,,2,1.34,1.34
15668,GB_delivery_flex_scooter,flex,266099,266099,0,Flex Policy,09/02/2018,09/02/2018,,,8,3.93,3.93
14872,GB_delivery_flex_scooter,flex,267526,267526,0,Flex Policy,09/02/2018,09/02/2018,,,1,0.67,0.67
20450,GB_delivery_flex_scooter,flex,268517,268517,0,Flex Policy,10/02/2018,10/02/2018,,,1,0.49,0.49
18820,GB_delivery_flex_scooter,flex,268904,268904,0,Flex Policy,10/02/2018,10/02/2018,,,5,3.35,3.35
6269,GB_delivery_flex_scooter,flex,269095,269095,0,Flex Policy,10/02/2018,10/02/2018,,,5,3.35,3.35
24230,GB_delivery_flex_car,flex,269153,269153,0,Flex Policy,10/02/2018,10/02/2018,,,1,1.12,1.12
24230,GB_delivery_flex_car,flex,269434,269434,0,Flex Policy,10/02/2018,10/02/2018,,,3,3.35,3.35
3908,GB_delivery_flex_scooter,flex,269953,269953,0,Flex Policy,11/02/2018,11/02/2018,,,3,2.01,2.01
15364,GB_delivery_flex_scooter,flex,270192,270192,0,Flex Policy,11/02/2018,11/02/2018,,,1,0.67,0.67
14690,GB_delivery_flex_scooter,flex,270401,270401,0,Flex Policy,11/02/2018,11/02/2018,,,8,3.93,3.93
14872,GB_delivery_flex_scooter,flex,271657,271657,0,Flex Policy,11/02/2018,11/02/2018,,,1,0.67,0.67
15992,GB_delivery_flex_scooter,flex,272044,272044,0,Flex Policy,12/02/2018,12/02/2018,,,1,0.67,0.67
14690,GB_delivery_flex_scooter,flex,272266,272266,0,Flex Policy,12/02/2018,12/02/2018,,,3,1.47,1.47
9515,GB_delivery_flex_scooter,flex,272904,272904,0,Flex Policy,12/02/2018,12/02/2018,,,6.67,3.44,3.44
15589,GB_delivery_flex_car,flex,273134,273134,0,Flex Policy,12/02/2018,12/02/2018,,,5.67,6.7,6.7
15589,GB_delivery_flex_car,flex,273655,273655,0,Flex Policy,13/02/2018,13/02/2018,,,0.33,1.12,1.12
15992,GB_delivery_flex_scooter,flex,274668,274668,0,Flex Policy,13/02/2018,13/02/2018,,,2,1.34,1.34
21607,GB_delivery_flex_scooter,flex,275417,275417,0,Flex Policy,14/02/2018,14/02/2018,,,6,2.95,2.95
18820,GB_delivery_flex_scooter,flex,276061,276061,0,Flex Policy,14/02/2018,14/02/2018,,,1,0.67,0.67
14872,GB_delivery_flex_scooter,flex,276178,276178,0,Flex Policy,14/02/2018,14/02/2018,,,3,2.01,2.01
6269,GB_delivery_flex_scooter,flex,276321,276321,0,Flex Policy,14/02/2018,14/02/2018,,,6,4.02,4.02
11447,GB_delivery_flex_scooter,flex,276444,276444,0,Flex Policy,14/02/2018,14/02/2018,,,3,1.47,1.47
18820,GB_delivery_flex_scooter,flex,276725,276725,0,Flex Policy,14/02/2018,14/02/2018,,,5,3.35,3.35
14872,GB_delivery_flex_scooter,flex,276926,276926,0,Flex Policy,14/02/2018,14/02/2018,,,1,0.67,0.67
